sentence_id	sentence	sentence_domain	source
fde5017ed90e8385e92785f86e85b0c1be46dfd7768dea85116caf44adb976b0	بدله او کږه مې د ژوند لار کړمه، که نه کړم؟	general	Self Citation
fde66ef4af84994a418f8ac42588a951560cd401a42aa9595ec7c4b0c7c6d3d7	خوست د افغانستان یو ښایسته ولایت دی.		Self citation
fdf18e4ef1cc7833f8b15becba010612f308c2cb3d75f4141d082089c6dcdace	ځلان خان او سنګر خان وروڼه دي۔	general	خپلې جملې مې جوړې کړې۔
fdf46801cf5b5b2d48a967399dcf3e0820ed26fbf4316961c5e8df433eb888a5	کرړو د خوست ولايت د يعقوبيو په ولسوالۍ کې يو کلی دی	general	amalkhan320as
fdf72d26b8299104e3cb6ae17c21c2d487f13579f49bbe3a3fa1ee36f9d7ef61	احمدشاه بابا رحمة الله علیه د معاصر افغانستان بنسټګر و.		پښتون وطن
fdfe57ce2f270e292b7d3fd6fb35e5548c78980b97d92647009911cc08641e34	شاه ولي کوټ، کندهار افغانستان ولسوالۍ ده 	history_law_government,news_current_affairs,general	Self citation 
fe0ba5a9760e30169f6ce8bf7686ac650d06da382df7eb12cb9b521279eeb3c0	کره ژبه له دوو اړينو برخو څخه جوړه ده، چې يوه يې معياري 	general	کتاب
fe0fdc17a670831ab126e010a9247d709f775869763677b2c7c5ea63eeaa31fa	هغه کوم ژوندی شخص نه دی		خپله خبره
fe18b8d79dbd677b1446b2276c602c459f6df29042c7f633d24eb1768d6899bc	اکوزي د ايسپزو افغانانو يو لوى ټبر دى۔	general	خپلې جملې مې جوړې کړې۔
fe23df8a3cb8199aa086467b2c34f2dfdbe881050067a787bacf1329d3fd85ca	ستا يمه زۀ ستا يمه ولې نۀ پوهېږې تۀ	general	خپلې جملې مې جوړې کړې۔
fe275b7b5c62774146c62a2fd995c6e7495a396f28e3dfd987559157d70b1d01	راشه راشه يار ځما، اې ده زړه شکار ځما	general	Self Citation
fe2f4896435251c58c9d4c4ee060f3223d807e2f289a14e12d132db3c83f3d0f	منفي فکره خلکو سره مه ګرځٸ.	news_current_affairs	ليکونکى احمدزى
fe338bb6357585be9f7532598d31a89b847f89128210c2a72975849f3440352c	ما له ننګرهار پوهنتون څخه خوست پوهنتون ته تبدیلي وکړۀ. 	general	بهادر 
fe3cb4d8af25e4168781255f94516d37185f3c569fcc3d62b2996a163f1badfc	څه چی کری هغه به ریبی 		څه چی کری هغه به ریبی 
fe447e5ac089f87b39f8f37fb9e3841eb42737bd4340294c145f07146676fb87	د یو ښه خدمت په هیله دي یوو یاره!!	general	نصير احمد وقاص 
fe464a5ce7418a83e1a46f6ec209e55616c33fee2948323303e1abc4a601cbb3	بنوګل یو زل بیا د اور په لمبو کې.	general	Self Citation 
fe48bc3cf6cc6833e6d6a5c764fa09b63a3ea4eaa4f81422fbac8d8eecbf44c1	"د نړۍ تر ټولو ارزانه ځایونه"" کتاب لیکوال تم لیفل وايي"		bbc
fe5eb00c5a8f6950e52b85a61b376152829e3a31ea3bf5d3cb4a85f0ecc38f0f	پورې دې کړو اُور ظالمه ما له پۀ ځوانۍ	general	خپلې جملې مې جوړې کړې۔
fe7020f8233e1d8469f2ef78988f7816cbb7397c4b31f601a74b6db030f370be	زه له تا څخه مننه کوم.		هلال
fe72c2686cccae543a2841dcd3e0ac761731171764716e58d838c46c6fc6b3ef	پر ګناهو پښیمانی انسان دکامیابی خواته بیایی.		زما خبل فکر دی
fe74223e55f698c5253f2c4cb17d796fb73f3c0ca106c4ecf5144b1c728d262d	مور راته پښتو ژبه ښودلې ده، ځکه لکه مور راباندې ګرانه ده		خپله ليکنه ده 
fe7a0a5f5b051b0304731b256984f756aefecb6767950ad7a1b363343e75a2d0	دا خلک اوبه، هوا او خواړه ضایع کوي. دوی هیڅ ګټه نلري.	general	None
fe85e33813381294265bf670646dbb2018bad4ca85da265c5beb14ae8e04aaf8	زه کومې جملې اضافه کولی شم؟		مهاجر اشنا 
fe9f2a1b5e113ec3fc96aaa5fe677a0de5be8a704b5ab39ab93676c968dc8e10	په افغانیستان کې د نورو هېوادونو پرتله انټرنټ کمزوری دی	general	Self
fea762242dd3f9f00eb19299eedbc1293926dc5394b71058e88988bc92e60d9d	پشین د‌اشغال شوي افغانستان د لويې کندهار یوه ولسوالۍ ده.	general,history_law_government,news_current_affairs	افغانستان
fec4ddb5c3507876a011f43701461c318c82b631fbed0a5d2b6667fc46104c54	چې وعده وکړي ماتوي یې		مهاجر اشنا 
fee8ce09baabe402157bfb029bfa83f6eb0b13fe1f57a4ff3bdf2b158546d385	د دواړو لاسو ګوتې ئې پۀ تېزه تېزه خوځېدلې	general	خپلې جملې مې جوړې کړې۔
fef660fe84616c0b1832bccfea7db6c03ad1a3e909fdb9e6acbee42f1ef78b5d	اسلام  متوسط دین دي په مابینځ کي د سختی او آسانی .	general	Dr. Qader Watanwal
ff13e57c863b78c1d557c885f914ccd381bae8d95ff5be6c0098b9e24200815f	هېواد د پنجاب ملیشو نیولی		ځان
ff3c50169adbd386151ff4ddc82fdaa9e08bf445cd06bc6b06ad45f520fc3bd5	ګیلان د غزني ولایت ولسوالي ده.	general	خبرې اترې
ff3f142ca89559a65a174ec431da2cff0267338c10de60909232ea5e3fc0edf8	 د افغانستان ملى پوځ رسنيز مرکز	general	احمدزى
ff59ab73d7d744a763fa6498a5685eb022d15f153b0d811d20a64bb1f778bbb8	د افغانستان اسلامي امارت د چارو اداري د لوی ریاست با صلاحیته استازی		مهاجر اشنا 
ff5c92a39eade25bbb8ce6048a1d1ebf89a03a0a4e00623d9b6e539178aa5b58	هغوی د کوم ځای دي؟		پوښتنه
ff60e95cf799235dc61dd3da2b8937f0904af591d91a1c99a96da3565dd4281a	کوَچ ويلي کړۀ او د غوَړو نه شلوم راټول کړۀ۔	general	خپلې جملې مې جوړې کړې۔
ff94fcaa4f40268eb2dca3d9a73c27afa8f75af9155a43aa4bf01d4a8762019e	زه په خپل دفتر کې ناست یم. 	general	Self Citation
ffa44f0295b6de2ba0535043f5274ef3e3f1164f8eb5d87592605ad72a9284f9	دوام ته ګامونو شوي ورکړل کې		cdc.gov
ffac1efef6b76e352bffa60596ac5e8d6c82708255f1b3e8cedb4765dcd938e0	د سټېډيم په کونج کې لږ اور لګېدلی وو.		خپل ټکي
ffc4404a68129311f14e7d37fe74d7ca07d519e7bd1380f820e1949bfdb742fd	زه نه شم کولاي چې نن درشم. 	general	بهادر 
